,text,UniqueID,anger,anticipation,disgust,fear,joy,negative,positive,sadness,surprise,trust
20632,cant stand ruok preach qt member hous legal mental tortur onshorexexxa,20632,0,0,0,0,0,0,1,0,0,1
20633,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20633,0,0,0,0,0,0,1,0,0,0
20634,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20634,0,0,0,0,0,0,1,0,0,0
20635,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20635,0,0,0,0,0,0,1,0,0,0
20636,ruok pleas dm anyon need talk sandi ,20636,0,1,0,1,0,1,1,1,0,0
20637,suicid awar support group ruok ,20637,0,0,0,0,0,0,0,0,0,0
20638,cant stand ruok preach qt member hous legal mental tortur onshorexexxa,20638,0,0,0,0,0,0,1,0,0,1
20639,xexxcw two dumb bastard bungare tri work though horrif ill timexexxdnn,20639,1,0,2,1,0,3,0,2,0,0
20640,today r u ok daynnso ask everyon oknar oknnask twice first answer alway yesnlexexxa,20640,0,0,0,0,0,0,0,0,0,0
20641,cant stand ruok preach qt member hous legal mental tortur onshorexexxa,20641,0,0,0,0,0,0,1,0,0,1
20642,ruok pleas dm anyon need talk sandi ,20642,0,1,0,1,0,1,1,1,0,0
20643, today isnt ruok day hope oknsend hug,20643,0,1,0,0,2,0,2,0,1,2
20644,ruok day chanc remind everyon import ask friend colleagu famili xexxcar okayxexxa,20644,0,0,0,0,1,0,1,0,0,1
20645, suspici realli accidentnw need asknnruok,20645,0,0,0,0,0,0,0,0,0,0
20646,cant stand ruok preach qt member hous legal mental tortur onshorexexxa,20646,0,0,0,0,0,0,1,0,0,1
20647,cant stand ruok preach qt member hous legal mental tortur onshorexexxa,20647,0,0,0,0,0,0,1,0,0,1
20648,celebr hide what make differentnfor make differ individualitynnand way karlmarx cheer ruok nnhidradenitissuppurativa ,20648,0,1,0,1,1,0,1,0,1,1
20649,itxexx okay okay donxexxt afraid speak ruok xfxfxxaaxfxfxfxbc ,20649,0,0,0,1,0,1,0,0,0,0
20650,mum rise finger stiff amp eyesight amp hear continu fade amp life bit roller coaster asxexxa,20650,0,0,0,1,0,3,0,0,0,0
20651,today okay day doesnxexxt make less gangsta break stigma rxexxa,20651,1,0,1,1,0,1,0,1,1,0
20652,ruok day think accept fluff discriminatori program target moxexxa,20652,0,0,0,0,0,0,0,0,0,0
20653,blog post highlight great work mate constructiona chariti aim reduc number suicid build construct industri educ proactiv campaign nn mentalhealth suicid ruok,20653,0,0,0,0,0,0,3,0,0,1
20654,mum rise finger stiff amp eyesight amp hear continu fade amp life bit roller coaster asxexxa,20654,0,0,0,1,0,3,0,0,0,0
20655,cant stand ruok preach qt member hous legal mental tortur onshorexexxa,20655,0,0,0,0,0,0,1,0,0,1
20656,trust sign trust gut amp ask r u ok whenev notic chang matter small want trust gutxexxa,20656,0,0,1,0,0,1,0,0,0,3
20657,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20657,0,0,0,0,0,0,1,0,0,0
20658,ruok wish could say,20658,0,0,0,0,0,0,0,0,0,0
20659,itxexx okay okay donxexxt afraid speak ruok xfxfxxaaxfxfxfxbc ,20659,0,0,0,1,0,1,0,0,0,0
20660,ask ruok take newstart away,20660,0,0,0,0,0,0,0,0,0,0
20661,cant stand ruok preach qt member hous legal mental tortur onshorexexxa,20661,0,0,0,0,0,0,1,0,0,1
20662,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20662,0,0,0,0,0,0,1,0,0,0
20663,ask ruok take newstart away,20663,0,0,0,0,0,0,0,0,0,0
20664,ask ruok take newstart away,20664,0,0,0,0,0,0,0,0,0,0
20665,mum rise finger stiff amp eyesight amp hear continu fade amp life bit roller coaster asxexxa,20665,0,0,0,1,0,3,0,0,0,0
20666,cant stand ruok preach qt member hous legal mental tortur onshorexexxa,20666,0,0,0,0,0,0,1,0,0,1
20667, hey miss roxi check youxexxr hope youxexxv found beauti smile miss chinup staystrong ruok,20667,0,1,0,0,3,0,3,0,2,3
20668,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20668,0,0,0,0,0,0,1,0,0,0
20669,hey know realli funni friend youv theyr hilari joke everyth amaz storytel alway feel good your around yeah know check ripspud ruok worldsuicidepreventionday ,20669,0,1,0,0,2,1,2,0,1,2
20670,ruok day think accept fluff discriminatori program target moxexxa,20670,0,0,0,0,0,0,0,0,0,0
20671,gener practic certainli isnwhatev thought come ask ruok rxexxa,20671,0,1,0,0,0,0,0,0,0,0
20672,today everi staff member receiv ruok card advic support inform look everybodxexxa,20672,0,0,0,0,0,0,0,0,0,1
20673,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20673,0,0,0,0,0,0,1,0,0,0
20674,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20674,0,0,0,0,0,0,1,0,0,0
20675,mum rise finger stiff amp eyesight amp hear continu fade amp life bit roller coaster asxexxa,20675,0,0,0,1,0,3,0,0,0,0
20676, well saidnnw miss spudnhav lost health career black dig hurtingnnruok,20676,0,1,0,0,0,2,1,2,0,0
20677,dentist perform vital servic commun good oral health essenti overal health amp wellb yxexxa,20677,0,1,0,0,1,0,2,0,1,1
20678, ruok day mostli complet hors shit fad use ppl say boost undeserv ego pretend care mental health treat hip issu rather serious ask person donat amp watch sprint away,20678,2,2,2,2,1,3,1,1,1,1
20679,cant stand ruok preach qt member hous legal mental tortur onshorexexxa,20679,0,0,0,0,0,0,1,0,0,1
20680,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20680,0,0,0,0,0,0,1,0,0,0
20681,today everi staff member receiv ruok card advic support inform look everybodyxexx wellb thank weareai wellb committe organis cognitaway cognitabewel ,20681,0,0,0,0,0,0,0,0,0,1
20682,ruok morn tea work today feel bit one unit sat evxexxa,20682,0,1,0,0,0,0,0,0,0,0
20683,gener practic certainli isnwhatev thought come ask ruok rxexxa,20683,0,1,0,0,0,0,0,0,0,0
20684,xexxa,20684,0,0,0,0,0,0,0,0,0,0
20685,gener practic certainli isnwhatev thought come ask ruok realli mean even dont think anyon care gp definit ,20685,0,1,0,0,0,0,0,0,0,0
20686,good canberra sunset today commuterlif franktherepairedjak feeltheseren ruok nation arboretum canberra ,20686,0,2,0,0,1,0,2,0,1,2
20687,often overlook small moment fulfil kind word warm hug happi homecom warmth sun ray skin summer breez face kiss love one small moment feel aliv cherish ruok ,20687,0,3,0,0,6,2,7,0,3,5
20688,xexxcw two dumb bastard bungare tri work though horrif ill timexexxdnn,20688,1,0,2,1,0,3,0,2,0,0
20689,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20689,0,0,0,0,0,0,1,0,0,0
20690,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20690,0,0,0,0,0,0,1,0,0,0
20691,agre nunmask mentalil isnt hashtag clichesnit know person ask quxexxa,20691,0,0,0,0,0,0,0,0,0,0
20692,day late wear yellow never late ask someon ruok nnnnnnnworldsuicidepreventionday ,20692,0,0,0,0,0,3,0,2,0,1
20693, around corner year ramp help spread messag tune appl wherev podcastsnnmovemb menshealth podcast ruoknnepisod two mark kelli nowplay,20693,0,0,0,0,0,0,0,0,0,0
20694,nia support r u okday thursday septemb believ convers chang livesnthi year wexexxr leaxexxa,20694,0,0,0,0,0,0,0,0,0,0
20695,ruok matexexx new action googl scenario tip show ask ruok availaxexxa,20695,0,0,0,0,0,0,1,0,0,1
20696,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20696,0,0,0,0,0,0,1,0,0,0
20697,cant stand ruok preach qt member hous legal mental tortur onshorexexxa,20697,0,0,0,0,0,0,1,0,0,1
20698,hate ruok day made way depress old fashion way isnt edgi cool trendi actual trendi appar fuck atroci shut awar campaign fuck hell man,20698,2,0,2,3,0,3,2,3,0,0
20699,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20699,0,0,0,0,0,0,1,0,0,0
20700,xexxa,20700,0,0,0,0,0,0,0,0,0,0
20701,day late less import talk mate donxexxt afraid reach ruok ,20701,0,0,0,1,0,2,2,1,0,1
20702,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20702,0,0,0,0,0,0,1,0,0,0
20703,ruok australian lifesav academi ala nsw offer mental health first aid mhfa standard day cours autxexxa,20703,0,0,0,0,0,0,2,0,0,0
20704, know piss polli social media ruok tell import mental health destroy garden ground mental health campu lr unit fine,20704,0,0,0,0,1,0,1,0,0,1
20705,phd student paint feel ruok day event ,20705,0,0,0,0,0,0,0,0,0,0
20706,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20706,0,0,0,0,0,0,1,0,0,0
20707,itxexx ok ok whitey remind check mate make sure theyxexxr ok ruok trustthesign ,20707,0,0,0,0,0,0,1,0,0,1
20708,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20708,0,0,0,0,0,0,1,0,0,0
20709,xexxcw two dumb bastard bungare tri work though horrif ill timexexxdnn,20709,1,0,2,1,0,3,0,2,0,0
20710,xexxcw two dumb bastard bungare tri work though horrif ill timexexxdnn,20710,1,0,2,1,0,3,0,2,0,0
20711, simpl small word long way nruok,20711,0,1,0,0,0,1,1,0,0,1
20712, alway small thing make differencenruok simpl nx,20712,0,0,0,0,0,1,0,0,0,0
20713, that what aboutnruok nx,20713,0,0,0,0,0,0,0,0,0,0
20714,sometim hard figur someon care struggl learn sign trust gut ask ruok today everyday trustthesign r u ok day ,20714,0,0,1,0,0,0,1,0,0,1
20715,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20715,0,0,0,0,0,0,1,0,0,0
20716,ruok dayweek tough mani nearest dearest say love matter may go health bullshit everi singl one dm anytim need support better promis xxx,20716,0,0,0,0,1,1,1,1,0,0
20717,nia support r u okday thursday septemb believ convers chang livesnthi year wexexxr leaxexxa,20717,0,0,0,0,0,0,0,0,0,0
20718, great articl garri lyon today realli worri given battl hope mate amp colleagu support ruok,20718,0,1,0,0,1,0,2,0,1,2
20719,ruok day bullshit rais awar want cheaper access counsel therapist mental healxexxa,20719,0,0,0,0,0,0,1,0,0,1
20720,ruok day bullshit rais awar want cheaper access counsel therapist mental healxexxa,20720,0,0,0,0,0,0,1,0,0,1
20721,ruok nnchrista evan gold coast crew total rock magic next level organis follow care one anoth communitynntru mean famili xexxaxefxbxf ,20721,0,0,0,0,0,0,4,0,0,2
20722,dyslex peopl last day like rkou nruok rko ,20722,0,0,0,0,0,0,0,0,0,0
20723,mum rise finger stiff amp eyesight amp hear continu fade amp life bit roller coaster asxexxa,20723,0,0,0,1,0,3,0,0,0,0
20724,f e e l g nt h e l v e thank sent love kind word post yesterday xfxfxxfxfxfxfxbbxexdxaxefxbxf crackin weekend lot yanruok ,20724,0,0,0,0,2,0,3,0,0,2
20725,ruok initi aim start lifechang convers mental healthntoday check collexexxa,20725,0,1,0,0,0,0,0,0,0,0
20726,today ruok day australia xfxfxxaxfxfxxba new zealand xfxfxxbxfxfxxbf shout brother sister australian amp new zealxexxa,20726,1,0,0,0,0,0,1,0,1,1
20727,say im fine gut tell might go someth tip might help keep convers go ruok trustthesign ,20727,0,0,1,0,0,0,0,0,0,0
20728,anonym note receiv remind convers could chang lifenn ruok ,20728,0,0,0,0,0,0,0,0,0,0
20729,xexxcw two dumb bastard bungare tri work though horrif ill timexexxdnn,20729,1,0,2,1,0,3,0,2,0,0
20730,ruok day bullshit rais awar want cheaper access counsel therapist mental healxexxa,20730,0,0,0,0,0,0,1,0,0,1
20731,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20731,0,0,0,0,0,0,1,0,0,0
20732,mum rise finger stiff amp eyesight amp hear continu fade amp life bit roller coaster asxexxa,20732,0,0,0,1,0,3,0,0,0,0
20733,xexxcw two dumb bastard bungare tri work though horrif ill timexexxdnn nripspud ruok pukaup,20733,1,0,2,1,0,3,0,2,0,0
20734,support around ruok except everyon take moment ask question broadcast ok oknna critic part stori howev will patient enough listen answernnwel isolxexxa,20734,0,1,0,0,0,1,2,0,0,0
20735,love open hashtag like ruok im entir sure question get honest answer even within selfnnw condit say ye good answer morexexxa ,20735,1,1,1,1,3,0,4,1,1,2
20736,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20736,0,0,0,0,0,0,1,0,0,0
20737,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20737,0,0,0,0,0,0,1,0,0,0
20738,ruok listen xfxfxx encourag action xfxfxfx check xfxfxxbnruok paw pawsinmotionpetservic forcefreetrain dogsofcanberra canberradog dogcuddl labradorretriev labsofinstagram labrador ,20738,0,0,0,0,0,0,1,0,0,0
20739,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20739,0,0,0,0,0,0,1,0,0,0
20740,phd student paint feel ruok day event ,20740,0,0,0,0,0,0,0,0,0,0
20741,afternoon tea ruok cupcak backbas ,20741,0,0,0,0,0,0,0,0,0,0
20742,cant stand ruok preach qt member hous legal mental tortur onshorexexxa,20742,0,0,0,0,0,0,1,0,0,1
20743,effect way aj beyondblu lifelin best place contact suicid ruok ,20743,0,0,0,0,0,0,1,0,0,0
20744,ruok australian lifesav academi ala nsw offer mental health first aid mhfa standard day cours autxexxa,20744,0,0,0,0,0,0,2,0,0,0
20745,phd student paint feel ruok day event ,20745,0,0,0,0,0,0,0,0,0,0
20746,that everi day year mental ill ongo battl check peopl good motherfugg dont woke point jump trend virtu signal ruok changeittoruokeveryday,20746,1,1,1,1,2,1,3,1,1,1
20747, total callou thing say poor anim distract empathi statement whatsoev liveexport fan realli special kind someth that plain wrong ruok,20747,0,0,0,0,2,2,3,0,0,2
20748,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20748,0,0,0,0,0,0,1,0,0,0
20749,need help build healthi resili individu famili amp commun talk openli lifexexx challeng make peopl awar support servic avail feel canxexxt cope rememb ask ruok shouldnt one day ,20749,0,0,0,0,0,0,2,0,0,0
20750,cracker saturday london burger fri xexxa,20750,0,0,0,0,0,0,0,0,0,0
20751,cant stand ruok preach qt member hous legal mental tortur onshorexexxa,20751,0,0,0,0,0,0,1,0,0,1
20752,profession burnout strike anyon ive seen happen throughout career health make sure ask ruok todayxexxa,20752,1,2,0,0,0,1,1,0,0,0
20753,rsp enjoy share lunch yesterday r u ok day mental health import day great remind check other around ask r u ok ruok rspvfx conversationscanchangel ,20753,0,2,0,0,2,0,2,0,0,2
20754,ruok day import acknowledg rais awar mental health issu may import continu rase convers famili friend work colleagu long sep rustllok ,20754,0,1,0,0,1,0,1,0,0,1
20755,nia support r u okday thursday septemb believ convers chang livesnthi year wexexxr leaxexxa,20755,0,0,0,0,0,0,0,0,0,0
20756,pay attent take action start minut today look mani post ruok amp worldsuicidepreventxexxa,20756,0,2,0,0,1,0,2,0,0,1
20757,fantast news cquni mba program plu huge congratul mt present proud xexxa,20757,0,2,0,0,2,0,2,0,1,2
20758,fantast news cquni mba program plu huge congratul mt present proud xexxa,20758,0,2,0,0,2,0,2,0,1,2
20759,say im ok say good gut say might go tough time tip help keep convers goingnnfind trusthesign ruok ,20759,0,2,1,0,1,1,1,1,1,1
20760,nia support r u okday thursday septemb believ convers chang livesnthi year wexexxr leaxexxa,20760,0,0,0,0,0,0,0,0,0,0
20761,pay attent take action start minut today look mani post ruok amp worldsuicidepreventxexxa,20761,0,2,0,0,1,0,2,0,0,1
20762,new releas simpl thing xfxfxexbbeauti written darkest moment depress nnkudo dean foxexxa,20762,0,0,0,1,0,1,0,1,0,0
20763,moment pen song one darkest hour recal knew xexxsimpl thingsxexx juxexxa,20763,0,0,0,0,0,0,0,0,0,0
20764,new releas simpl thing xfxfxexbbeauti written darkest moment depress nnkudo dean foxexxa,20764,0,0,0,1,0,1,0,1,0,0
20765,moment pen song one darkest hour recal knew xexxsimpl thingsxexx anoth song carri strong messag other suffer mental health issu alon ruok,20765,0,0,0,0,0,1,0,0,0,0
20766,cannot believ rude bulli attitud govern depart vent kindnessmatt ruok,20766,1,1,0,0,0,0,1,1,0,1
20767,earli bird ticket avail limit time offer pleas like share support howev cannnnnnnnnmenshealth ijam malesuicid suicideprevent imjustaman suicider suicid mentalil friend ruok ,20767,0,3,0,1,2,1,3,1,0,2
20768,make effort ask someon r u ok mean much person struggl mental ill person suxexxa,20768,1,0,1,1,0,1,1,1,0,0
20769,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20769,0,0,0,0,0,0,1,0,0,0
20770,ruok day bullshit rais awar want cheaper access counsel therapist mental healxexxa,20770,0,0,0,0,0,0,1,0,0,1
20771,fantast news cquni mba program plu huge congratul mt present proud xexxa,20771,0,2,0,0,2,0,2,0,1,2
20772,cant stand ruok preach qt member hous legal mental tortur onshorexexxa,20772,0,0,0,0,0,0,1,0,0,1
20773,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20773,0,0,0,0,0,0,1,0,0,0
20774,ruok morn tea work today feel bit one unit sat evxexxa,20774,0,1,0,0,0,0,0,0,0,0
20775,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20775,0,0,0,0,0,0,1,0,0,0
20776,ruok know great australian journalist solitari confin england bail violationnnar yxexxa,20776,0,0,0,0,0,0,1,0,0,0
20777,mental ill isnt fight marathon without finish line mentalhealth ruok xexxa,20777,2,0,1,2,0,2,0,1,0,0
20778,may never know true impact word alway worth ask question xexdxxfxfxxacxexdxxfxfxxac ruok ,20778,0,0,0,0,1,0,4,0,0,2
20779,bit lazi practic someth mind ruok idea headnn,20779,0,0,0,0,0,0,0,0,0,0
20780,celebr deliveri day team right biz pleasur work well especi fridaynnnnladieswhowork ladieswholunch thegardenberri digitalentrepreneur ruok wellnessjourney arbonneconsult highvibelif xexxa ,20780,0,0,0,0,0,0,0,0,0,1
20781,cant stand ruok preach qt member hous legal mental tortur onshorexexxa,20781,0,0,0,0,0,0,1,0,0,1
20782,fantast news cquni mba program plu huge congratul mt present proud ruok day activ week nicksquickpick ,20782,0,2,0,0,2,0,2,0,1,2
